instance,time_min_1,time_max_1,time_mean_1,time_median_1,time_std_1,time_q1_1,time_q3_1,avg_rss12_min_1,avg_rss12_max_1,avg_rss12_mean_1,avg_rss12_median_1,avg_rss12_std_1,avg_rss12_q1_1,avg_rss12_q3_1,var_rss12_min_1,var_rss12_max_1,var_rss12_mean_1,var_rss12_median_1,var_rss12_std_1,var_rss12_q1_1,var_rss12_q3_1,avg_rss13_min_1,avg_rss13_max_1,avg_rss13_mean_1,avg_rss13_median_1,avg_rss13_std_1,avg_rss13_q1_1,avg_rss13_q3_1,var_rss13_min_1,var_rss13_max_1,var_rss13_mean_1,var_rss13_median_1,var_rss13_std_1,var_rss13_q1_1,var_rss13_q3_1,avg_rss23_min_1,avg_rss23_max_1,avg_rss23_mean_1,avg_rss23_median_1,avg_rss23_std_1,avg_rss23_q1_1,avg_rss23_q3_1,var_rss23_min_1,var_rss23_max_1,var_rss23_mean_1,var_rss23_median_1,var_rss23_std_1,var_rss23_q1_1,var_rss23_q3_1,time_min_2,time_max_2,time_mean_2,time_median_2,time_std_2,time_q1_2,time_q3_2,avg_rss12_min_2,avg_rss12_max_2,avg_rss12_mean_2,avg_rss12_median_2,avg_rss12_std_2,avg_rss12_q1_2,avg_rss12_q3_2,var_rss12_min_2,var_rss12_max_2,var_rss12_mean_2,var_rss12_median_2,var_rss12_std_2,var_rss12_q1_2,var_rss12_q3_2,avg_rss13_min_2,avg_rss13_max_2,avg_rss13_mean_2,avg_rss13_median_2,avg_rss13_std_2,avg_rss13_q1_2,avg_rss13_q3_2,var_rss13_min_2,var_rss13_max_2,var_rss13_mean_2,var_rss13_median_2,var_rss13_std_2,var_rss13_q1_2,var_rss13_q3_2,avg_rss23_min_2,avg_rss23_max_2,avg_rss23_mean_2,avg_rss23_median_2,avg_rss23_std_2,avg_rss23_q1_2,avg_rss23_q3_2,var_rss23_min_2,var_rss23_max_2,var_rss23_mean_2,var_rss23_median_2,var_rss23_std_2,var_rss23_q1_2,var_rss23_q3_2
lying_dataset11.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,48.0,48.25,48.001041666666666,48.0,0.016103775868479487,48.0,48.0,0.0,0.43,0.0017916666666666667,0.0,0.027698494493784715,0.0,0.0,1.0,13.0,6.0389583333333325,6.0,2.111182961816405,5.25,6.5,0.0,2.86,0.44720833333333326,0.43,0.47642256096581137,0.0,0.5,0.0,12.0,5.125,4.67,2.8342106484875114,2.73,7.5,0.0,2.5,0.670125,0.5,0.4364759264552857,0.43,0.94,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,48.0,48.25,48.00729166666667,48.0,0.04206837605480973,48.0,48.0,0.0,0.43,0.012541666666666666,0.0,0.07235760681427274,0.0,0.0,0.0,9.75,3.762166666666667,3.71,2.469147181833346,1.5,6.0,0.0,2.12,0.34741666666666665,0.43,0.40872259507179465,0.0,0.4775,8.0,12.0,10.124791666666665,10.0,0.8888156670145703,9.5,10.75,0.0,1.3,0.6123333333333333,0.5,0.3299336633661716,0.47,0.83
lying_dataset12.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,39.33,41.0,39.810375,39.75,0.3185531500001217,39.5,40.0,0.0,1.0,0.6838333333333334,0.71,0.2193672086302377,0.5,0.83,9.0,14.5,12.003791666666666,12.0,0.6762791878585024,12.0,12.25,0.0,1.63,0.246875,0.0,0.36574670339138626,0.0,0.47,0.0,12.75,3.6919166666666663,1.875,3.5026541831001374,1.0,6.67,0.0,3.11,0.50525,0.47,0.6201215774614953,0.0,0.82,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,39.0,40.0,39.52529166666667,39.5,0.1205712027415986,39.5,39.5,0.0,0.83,0.48337499999999994,0.5,0.08576047676523262,0.47,0.5,0.0,15.0,9.664625,10.67,2.996384742659338,7.75,12.0,0.0,2.49,0.4479999999999999,0.43,0.42438799071918454,0.0,0.71,0.0,14.5,7.867041666666666,7.75,3.5386728912965695,5.0,11.0625,0.0,3.49,0.766625,0.71,0.5657280200841508,0.47,0.94
lying_dataset13.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,39.0,40.0,39.52725,39.5,0.13842243616312155,39.5,39.5,0.0,1.0,0.47424999999999995,0.5,0.09587024651406018,0.47,0.5,0.0,12.0,6.622083333333334,6.415,2.767630122154251,5.0,9.0,0.0,3.27,0.429875,0.43,0.48201182666161485,0.0,0.5,7.75,14.0,11.295916666666669,11.5,1.3303906041919502,10.5,12.25,0.0,1.87,0.5225,0.47,0.3208939336707172,0.43,0.71,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,39.0,40.0,39.340333333333334,39.33,0.22401240045041185,39.25,39.5,0.0,0.5,0.3699583333333333,0.47,0.19158874774863185,0.43,0.5,0.0,12.2,5.060208333333334,4.0,3.942022688070667,1.75,8.33,0.0,1.63,0.3681666666666666,0.43,0.3870604675700627,0.0,0.5,0.0,18.0,10.499,10.29,4.464626785447282,7.33,12.75,0.0,4.06,0.6429166666666667,0.5,0.5229131473985161,0.43,0.8875
lying_dataset14.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,39.0,56.25,42.99641666666666,42.25,3.2715956340989876,42.0,42.5,0.0,4.33,0.36358333333333337,0.43,0.40451781137821635,0.0,0.5,0.0,18.25,6.624791666666666,6.0,3.5857375982165633,4.475,8.75,0.0,5.72,0.9830833333333334,0.7649999999999999,0.960763408123399,0.43,1.3,0.0,20.25,11.417541666666667,11.75,3.2841662117799735,10.1875,12.5,0.0,5.72,0.8890416666666667,0.5,0.9006388463736295,0.43,1.145,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,41.33,54.0,51.65383333333333,54.0,4.769369487212702,54.0,54.0,0.0,8.49,0.1850416666666667,0.0,0.6726328852084833,0.0,0.0,5.5,15.0,12.439083333333334,12.5,1.4025509472822093,12.0,13.33,0.0,3.5,0.588375,0.47,0.5601765579187215,0.4,0.83,7.25,21.0,17.18070833333333,17.75,2.617296457848038,14.67,19.0,0.0,3.56,0.6432916666666667,0.5,0.45242172243445117,0.43,0.83
lying_dataset15.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,23.5,29.75,27.36841666666667,27.0,1.2930226189265044,27.0,28.75,0.0,1.79,0.3080416666666667,0.0,0.42085913906027456,0.0,0.5,0.0,13.25,7.180499999999999,7.25,3.0478228158255307,5.5,8.8125,0.0,3.57,0.8885416666666667,0.82,0.6909292944509992,0.47,1.1325,0.0,21.0,10.202874999999999,9.33,2.8997522281007044,8.73,11.5425,0.0,4.5,0.6674583333333334,0.5,0.6165507196740229,0.43,0.94,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,24.0,30.0,28.064333333333334,28.0,1.4958159609019048,27.0,29.5,0.0,1.48,0.41933333333333334,0.43,0.3574859748608639,0.0,0.5,0.0,13.0,4.976624999999999,4.5,3.5071276033303476,2.4575,7.0,0.0,5.02,0.8535,0.7649999999999999,0.8533381998559149,0.0,1.3,0.0,17.0,6.4719999999999995,5.585,4.214953459608619,3.33,10.0,0.0,3.3,0.8010833333333333,0.82,0.6021583344289293,0.47,1.09
lying_dataset4.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,34.0,51.0,45.176458333333336,48.0,3.5643378824026426,40.75,48.0,0.0,4.85,0.3114583333333333,0.0,0.5764510299501212,0.0,0.5,0.0,23.0,9.632083333333332,9.0,4.10593795533439,7.1875,12.0,0.0,5.72,0.54925,0.43,0.7507148398915087,0.0,0.7324999999999999,0.0,22.25,7.0069583333333325,8.0,4.316861456150431,3.0,9.67,0.0,4.97,0.7244583333333333,0.5,0.7402964765983214,0.43,0.94,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,39.33,41.0,40.23566666666667,40.25,0.25518533569849894,40.0,40.5,0.0,1.0,0.7281666666666666,0.83,0.22041620982939422,0.5,0.83,8.5,14.5,12.187833333333334,12.0,0.6482671560055743,12.0,12.0625,0.0,1.5,0.11487499999999999,0.0,0.24465448638505144,0.0,0.0,0.0,8.25,1.601,1.33,1.6931848196027903,0.0,2.0,0.0,2.83,0.37416666666666665,0.43,0.4792799866002706,0.0,0.5
lying_dataset5.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,39.33,41.0,39.810375,39.75,0.3185531500001217,39.5,40.0,0.0,1.0,0.6838333333333334,0.71,0.2193672086302377,0.5,0.83,9.0,14.5,12.003791666666666,12.0,0.6762791878585024,12.0,12.25,0.0,1.63,0.246875,0.0,0.36574670339138626,0.0,0.47,0.0,12.75,3.6919166666666663,1.875,3.5026541831001374,1.0,6.67,0.0,3.11,0.50525,0.47,0.6201215774614953,0.0,0.82,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,39.0,40.0,39.52529166666667,39.5,0.1205712027415986,39.5,39.5,0.0,0.83,0.48337499999999994,0.5,0.08576047676523262,0.47,0.5,0.0,15.0,9.664625,10.67,2.996384742659338,7.75,12.0,0.0,2.49,0.4479999999999999,0.43,0.42438799071918454,0.0,0.71,0.0,14.5,7.867041666666666,7.75,3.5386728912965695,5.0,11.0625,0.0,3.49,0.766625,0.71,0.5657280200841508,0.47,0.94
lying_dataset6.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,39.33,40.67,39.58358333333334,39.5,0.18777111880040467,39.5,39.67,0.0,0.94,0.50925,0.5,0.12435609152751625,0.47,0.5,0.0,10.5,6.8485,7.5,2.2566869706127464,5.5,8.69,0.0,4.0,0.7309166666666667,0.5,0.6217743371906634,0.43,1.0,7.5,16.25,11.837875,12.0,1.7579216140208491,10.75,12.8125,0.0,2.12,0.6042083333333333,0.5,0.43179108366263835,0.43,0.83,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,0.0,40.5,39.42879166666667,39.5,2.5584368189574707,39.5,39.67,0.0,1.0,0.4837083333333333,0.5,0.16275236280073546,0.47,0.5,0.0,13.25,6.251666666666667,6.165,2.8800495751906,3.75,8.75,0.0,4.03,0.9167916666666666,0.71,0.8657386768518675,0.43,1.3,0.0,15.0,11.693375,12.25,2.792251903519511,11.75,13.0,0.0,3.19,0.641625,0.5,0.5564166089436344,0.0,0.94
lying_dataset7.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,39.0,40.0,39.52725,39.5,0.13842243616312155,39.5,39.5,0.0,1.0,0.47424999999999995,0.5,0.09587024651406018,0.47,0.5,0.0,12.0,6.622083333333334,6.415,2.767630122154251,5.0,9.0,0.0,3.27,0.429875,0.43,0.48201182666161485,0.0,0.5,7.75,14.0,11.295916666666669,11.5,1.3303906041919502,10.5,12.25,0.0,1.87,0.5225,0.47,0.3208939336707172,0.43,0.71,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,39.0,40.0,39.340333333333334,39.33,0.22401240045041185,39.25,39.5,0.0,0.5,0.3699583333333333,0.47,0.19158874774863185,0.43,0.5,0.0,12.2,5.060208333333334,4.0,3.942022688070667,1.75,8.33,0.0,1.63,0.3681666666666666,0.43,0.3870604675700627,0.0,0.5,0.0,18.0,10.499,10.29,4.464626785447282,7.33,12.75,0.0,4.06,0.6429166666666667,0.5,0.5229131473985161,0.43,0.8875
lying_dataset8.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,39.0,40.0,39.313125,39.25,0.24307883023483032,39.0,39.5,0.0,0.5,0.33199999999999996,0.43,0.2122875408496693,0.0,0.47,0.0,9.75,3.20125,2.75,2.1749274173712863,1.5,4.75,0.0,2.49,0.445375,0.43,0.464942497564663,0.0,0.71,7.0,18.0,15.327208333333335,16.25,2.6607469421067753,15.25,17.0,0.0,3.5,0.6814166666666668,0.71,0.4425029111643096,0.47,0.83,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,39.0,40.0,39.38108333333333,39.33,0.21325374491957305,39.25,39.5,0.0,0.5,0.40079166666666666,0.47,0.17057194942473852,0.43,0.5,0.0,11.33,5.563166666666667,5.29,2.1276602890394782,4.25,6.75,0.0,3.54,0.5604583333333333,0.47,0.5343533848779809,0.43,0.71,13.0,18.67,17.09741666666667,17.415,1.1043670855844185,16.5,18.0,0.0,2.05,0.4955,0.47,0.3804675851282646,0.0,0.82
lying_dataset9.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,39.0,56.25,42.99641666666666,42.25,3.2715956340989876,42.0,42.5,0.0,4.33,0.36358333333333337,0.43,0.40451781137821635,0.0,0.5,0.0,18.25,6.624791666666666,6.0,3.5857375982165633,4.475,8.75,0.0,5.72,0.9830833333333334,0.7649999999999999,0.960763408123399,0.43,1.3,0.0,20.25,11.417541666666667,11.75,3.2841662117799735,10.1875,12.5,0.0,5.72,0.8890416666666667,0.5,0.9006388463736295,0.43,1.145,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,41.33,54.0,51.65383333333333,54.0,4.769369487212702,54.0,54.0,0.0,8.49,0.1850416666666667,0.0,0.6726328852084833,0.0,0.0,5.5,15.0,12.439083333333334,12.5,1.4025509472822093,12.0,13.33,0.0,3.5,0.588375,0.47,0.5601765579187215,0.4,0.83,7.25,21.0,17.18070833333333,17.75,2.617296457848038,14.67,19.0,0.0,3.56,0.6432916666666667,0.5,0.45242172243445117,0.43,0.83
sitting_dataset10.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,36.0,48.5,42.53770833333333,42.415,1.6809742209793768,42.0,43.5,0.0,2.95,0.42749999999999994,0.47,0.44006959676851115,0.0,0.5,4.0,23.5,16.843958333333333,17.5,3.7798787125511346,15.25,20.0625,0.0,4.27,0.622375,0.43,0.7741300123633411,0.0,0.83,0.0,27.33,13.213666666666665,14.0,5.059327842927578,10.75,16.27,0.0,5.89,1.0814166666666667,0.83,0.9560075800199261,0.47,1.3275000000000001,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,35.25,46.25,37.90083333333333,37.75,1.1921640570361485,37.25,38.5,0.0,3.28,0.8074583333333333,0.83,0.45214096982824087,0.5,1.0,0.0,21.0,12.8585,13.225,5.124825143358551,9.33,17.5,0.0,5.12,1.1220833333333333,0.83,1.107926288036448,0.43,1.5,4.0,24.75,17.120875,18.75,4.80877822158342,13.2475,21.0,0.0,6.36,1.0340416666666665,0.7849999999999999,1.0888468280389834,0.43,1.2625
sitting_dataset11.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,36.25,47.33,45.315000000000005,45.75,2.2013808166693916,45.25,46.5,0.0,2.95,0.4822916666666667,0.5,0.3278670944105587,0.43,0.5,0.0,24.0,14.119,15.0,5.0217154937331925,11.2475,17.75,0.0,5.85,1.1862500000000002,0.87,1.1198765277922382,0.43,1.66,4.0,25.0,17.229208333333336,18.29,3.8824344540417624,14.75,20.25,0.0,7.0,1.3419999999999999,1.045,1.2043923779234076,0.5,1.625,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,28.5,48.25,42.45466666666667,42.25,3.3891556060798123,40.0,45.0,0.0,3.28,0.5524166666666666,0.5,0.44718097722162653,0.43,0.83,3.33,24.25,15.87575,15.33,6.026312327687085,11.1875,22.0,0.0,6.98,0.909125,0.5,1.0532827972779517,0.0,1.2625,1.5,24.5,12.611875000000001,12.33,5.42745937196908,8.1875,17.0,0.0,6.55,1.3678333333333332,1.12,1.0920853014099017,0.5,1.79
sitting_dataset12.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,40.33,44.67,42.03183333333333,42.0,0.7586742640217138,42.0,42.0,0.0,1.0,0.17354166666666665,0.0,0.26643705935402867,0.0,0.43,4.33,21.8,13.110625,13.0,3.364311969190976,10.75,15.33,0.0,7.31,0.994,0.5,1.2028662990263437,0.43,1.22,2.75,20.75,14.46425,15.33,3.904136302799037,12.25,17.75,0.0,6.36,1.0627916666666666,0.82,1.015485166442075,0.47,1.25,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,39.5,45.0,42.19133333333333,41.5,1.3875559648372946,41.4,43.7525,0.0,1.09,0.5103333333333333,0.5,0.2166407676828676,0.47,0.5,0.0,21.0,9.773875,10.29,4.923992831132237,6.0,13.3725,0.0,4.78,0.7847916666666668,0.47,0.9085849565472063,0.43,0.87,1.0,23.0,11.483583333333334,10.585,5.216800950747711,8.0,16.5625,0.0,4.5,0.8595416666666666,0.755,0.7095804205753488,0.43,1.12
sitting_dataset13.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,39.67,42.0,41.49491666666666,41.5,0.3430463910156889,41.5,41.67,0.0,1.0,0.47062499999999996,0.5,0.17043334779809574,0.47,0.5,0.0,20.33,8.688208333333334,8.5,5.9408214673222774,3.0,14.0,0.0,5.68,0.990375,0.73,0.9993111507641984,0.43,1.3,2.0,23.0,12.21175,11.33,4.333408043426482,9.1875,15.0,0.0,7.85,0.9982916666666667,0.82,0.9592566557482008,0.47,1.12,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,41.0,44.75,43.07041666666667,44.33,1.5204721831464798,41.5,44.5,0.0,0.94,0.5260833333333333,0.5,0.11455199571470688,0.5,0.5,0.0,22.75,10.250875,11.0,4.454271412667658,6.25,14.25,0.0,4.5,0.8089166666666666,0.82,0.6167992593939206,0.43,1.22,0.0,23.25,12.862625000000001,17.0,7.335942465653271,5.6875,19.3125,0.0,4.32,0.7397083333333333,0.7649999999999999,0.552551202692766,0.43,1.0
sitting_dataset14.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,40.0,42.0,41.587625,41.5,0.33834860135911116,41.5,41.75,0.0,1.0,0.41608333333333325,0.47,0.2345058486595922,0.43,0.5,2.25,21.5,11.493625000000002,12.0,3.2435565268248885,9.25,13.0,0.0,5.44,0.537625,0.43,0.6782881217017342,0.0,0.82,2.5,18.5,10.287958333333334,11.0,3.3123489271105715,7.75,12.525,0.0,3.34,0.7980416666666666,0.71,0.541738634642102,0.47,1.0,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,40.75,44.67,43.13275,43.25,0.8703973829043069,42.75,43.5,0.0,1.0,0.5489166666666667,0.5,0.23947093015413978,0.47,0.72,2.0,23.5,14.275458333333335,15.0,4.21300602775863,12.5,16.75,0.0,5.93,0.7025,0.47,0.8017805705636257,0.0,0.94,6.0,26.67,20.232916666666664,22.0,4.800169770579879,20.2475,23.5,0.0,4.64,0.6415833333333333,0.5,0.6583267879421452,0.43,0.83
sitting_dataset15.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,29.25,46.0,42.706374999999994,43.0,1.9542579007665117,41.5,44.33,0.0,4.72,0.6097083333333333,0.5,0.4903327084037486,0.47,0.71,0.0,24.0,17.271208333333334,18.71,5.701585287438096,15.9175,21.0,0.0,6.12,0.7225416666666666,0.47,1.0022789647916834,0.0,0.71,6.75,24.0,16.945666666666668,18.0,4.762923162885955,14.0,21.0,0.0,5.1,0.8930833333333333,0.71,0.9109782249806463,0.43,1.12,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,37.75,45.0,42.751333333333335,44.5,2.130166634066192,41.0,44.5,0.0,1.48,0.5009583333333333,0.5,0.21384651411052324,0.47,0.5,1.0,21.33,14.376083333333334,14.75,3.290230563307414,12.0,16.75,0.0,4.99,0.794,0.5,0.7983377522494264,0.30000000000000004,1.22,2.0,24.0,15.872208333333333,17.5,3.679392006830823,13.5,18.424999999999997,0.0,4.03,0.8910833333333333,0.71,0.7849175071659158,0.43,1.22
sitting_dataset4.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,42.5,46.0,44.858,45.0,0.46250063063020064,45.0,45.0,0.0,0.83,0.10933333333333334,0.0,0.22366356182643807,0.0,0.0,4.0,26.25,19.00879166666667,19.25,3.2222936639290376,18.5,20.5,0.0,5.17,0.5725416666666666,0.43,0.6926174677245891,0.43,0.5,4.33,30.75,18.837666666666667,18.25,3.9801949770778258,17.25,20.0,0.0,3.39,0.6724999999999999,0.5,0.5466919455537399,0.43,0.94,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,43.0,45.67,44.64991666666666,45.0,0.5520492064924004,44.33,45.0,0.0,1.12,0.1985,0.0,0.28229609160123587,0.0,0.43,3.67,27.25,18.15041666666667,18.75,4.822828163334825,16.0,21.25,0.0,4.09,0.6780833333333334,0.47,0.6525613583326006,0.0,0.94,4.5,27.33,19.692500000000003,21.0,4.218346289325554,18.0,22.69,0.0,4.3,0.8556666666666667,0.82,0.7300864484581413,0.43,1.09
sitting_dataset5.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,25.67,45.75,40.017041666666664,42.5,5.597941585820978,33.0,45.0,0.0,12.19,0.4063333333333334,0.0,0.993528168811646,0.0,0.5,1.0,24.0,13.731958333333333,14.0,5.806398116009375,9.25,19.8125,0.0,5.12,0.8809166666666667,0.71,0.9228267224794816,0.43,1.12,5.5,27.0,16.316083333333335,17.25,3.135115706486055,14.31,18.25,0.0,6.26,0.8706250000000001,0.83,0.8002536219068302,0.43,1.22,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,25.5,39.0,33.10308333333333,30.25,3.819978031314083,30.0,36.8125,0.0,1.64,0.438,0.43,0.4527077791835848,0.0,0.87,4.75,22.5,16.057708333333334,17.71,4.80364897741955,13.73,20.5,0.0,4.97,0.600125,0.43,0.7024074560929717,0.0,0.83,11.67,22.0,17.983375000000002,18.25,2.2687786419220513,16.5,19.7625,0.0,3.54,0.8390416666666667,0.825,0.6219782940456113,0.43,1.12
sitting_dataset6.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,27.0,37.5,30.470458333333333,30.0,1.3447485043421894,30.0,30.0,0.0,1.79,0.11775,0.0,0.2866602591338162,0.0,0.0,4.0,23.75,20.018375,21.0,2.4191155979079766,19.75,21.0,0.0,5.12,0.46191666666666664,0.43,0.680390569003487,0.0,0.5,3.0,22.0,18.321875,19.25,3.394584201495327,17.4575,20.5,0.0,5.12,0.8187083333333334,0.5,0.8135070671259648,0.43,1.0375,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,27.0,38.67,35.341499999999996,37.0,3.2951243400919896,33.75,37.5,0.0,2.49,0.7957500000000001,0.94,0.5170584468897109,0.43,1.2625,2.5,22.5,12.593458333333334,12.1,4.45242220107182,9.25,15.0,0.0,4.56,0.8676666666666667,0.71,0.7951674177317769,0.43,1.1325,2.0,23.5,17.85258333333333,19.25,4.028460002662998,15.6275,21.0,0.0,4.92,0.764,0.73,0.6903711562147808,0.43,1.0
sitting_dataset7.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,29.0,37.33,36.19279166666667,36.5,1.0138088856373386,36.0,36.67,0.0,1.5,0.498,0.5,0.4047851281853126,0.0,0.83,1.5,21.0,12.194333333333333,12.0,2.9551138537946198,10.5,14.25,0.0,4.55,0.7894583333333335,0.71,0.7044585083101457,0.43,1.12,8.5,22.67,18.20825,19.29,3.5861294507449113,15.67,21.0,0.0,4.52,0.6840833333333334,0.5,0.5622165890967249,0.43,0.94,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,27.5,50.75,41.583958333333335,42.0,3.305452528010432,42.0,43.5,0.0,6.06,0.26887500000000003,0.0,0.5357455718046891,0.0,0.47,4.2,23.25,17.514000000000003,18.0,2.8098149108674995,16.4575,19.0625,0.0,6.02,0.5190833333333332,0.43,0.6844456343559282,0.0,0.71,0.0,23.75,14.835791666666667,15.75,5.560682155988648,12.4575,19.0625,0.0,5.17,0.9963333333333334,0.83,0.8716215093465486,0.47,1.3
sitting_dataset8.csv,0.0,59750.0,29943.514644351464,30000.0,17324.06933841625,15125.0,44875.0,42.0,45.0,43.27213389121339,43.33,0.8379078641280936,42.5,44.0,0.0,1.0,0.4405857740585774,0.5,0.22536922742006166,0.43,0.5,5.67,22.0,16.573640167364015,17.75,3.295541766658775,14.33,18.585,0.0,5.45,0.6448117154811714,0.43,0.8533256784504464,0.0,0.825,4.0,23.0,15.796945606694559,16.5,4.357494707598448,12.415,19.5,0.0,6.36,0.9128033472803347,0.82,0.9249937730364242,0.43,1.12,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,42.0,45.0,42.373708333333326,42.0,0.6943666166110587,42.0,42.33,0.0,1.12,0.23120833333333335,0.0,0.25010622396071813,0.0,0.47,0.0,23.0,17.82316666666667,18.33,4.3206373918928005,18.0,20.67,0.0,4.24,0.4180416666666666,0.43,0.6414936333255555,0.0,0.5,1.0,21.5,16.253416666666666,17.0,3.8299151417564796,15.75,18.27,0.0,3.19,0.7994583333333334,0.82,0.5536305536461616,0.47,1.0
sitting_dataset9.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,42.0,46.5,44.130333333333326,44.5,0.8661715893644991,44.0,44.5,0.0,1.5,0.4499583333333333,0.5,0.2041210790941385,0.43,0.5,3.33,21.33,13.94075,13.5,3.272484062222458,12.0,15.75,0.0,4.64,0.5527083333333332,0.47,0.6186582914640538,0.0,0.82,5.67,22.0,15.958541666666667,16.0,3.2087187146788914,14.0,18.2825,0.0,5.45,0.8219166666666666,0.82,0.7352196903344983,0.43,1.12,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,41.75,44.67,42.251375,42.0,0.7111224878375971,42.0,42.0,0.0,1.09,0.08258333333333333,0.0,0.19510251934702316,0.0,0.0,0.0,21.67,15.775875000000001,17.875,5.676155541770768,13.75,20.25,0.0,2.59,0.46770833333333334,0.43,0.44884592560315784,0.0,0.71,9.0,21.0,16.127791666666667,16.25,2.8247341538506867,14.1875,18.33,0.0,3.0,0.7905416666666667,0.82,0.5389829526653778,0.43,1.09
standing_dataset10.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,36.67,45.0,42.24175,42.75,2.6675580788741353,40.25,44.5,0.0,2.12,0.5144166666666666,0.5,0.36910318302911205,0.43,0.82,8.25,24.0,16.242875,16.585,2.288160757254976,15.0,17.75,0.0,2.87,0.6505833333333333,0.5,0.4926836304589612,0.43,0.87,2.0,22.0,9.28675,9.25,2.8192449232906314,7.5,11.0,0.0,4.11,1.1580833333333331,1.09,0.7688170521796601,0.5,1.58,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,36.0,45.8,42.59808333333333,42.5,2.344416166068265,42.0,44.75,0.0,2.12,0.4067083333333334,0.43,0.39686531921701373,0.0,0.5,6.33,21.0,16.398208333333333,17.0,2.626153024215691,14.9375,18.0,0.0,5.59,0.8492083333333332,0.71,0.7919236852524925,0.43,1.22,2.0,21.33,10.848749999999999,10.415,4.299056013145987,8.0,13.75,0.0,6.65,1.2944583333333333,1.09,0.9937759002564691,0.5,1.64
