instance,time_min_1,time_max_1,time_mean_1,time_median_1,time_std_1,time_q1_1,time_q3_1,avg_rss12_min_1,avg_rss12_max_1,avg_rss12_mean_1,avg_rss12_median_1,avg_rss12_std_1,avg_rss12_q1_1,avg_rss12_q3_1,var_rss12_min_1,var_rss12_max_1,var_rss12_mean_1,var_rss12_median_1,var_rss12_std_1,var_rss12_q1_1,var_rss12_q3_1,avg_rss13_min_1,avg_rss13_max_1,avg_rss13_mean_1,avg_rss13_median_1,avg_rss13_std_1,avg_rss13_q1_1,avg_rss13_q3_1,var_rss13_min_1,var_rss13_max_1,var_rss13_mean_1,var_rss13_median_1,var_rss13_std_1,var_rss13_q1_1,var_rss13_q3_1,avg_rss23_min_1,avg_rss23_max_1,avg_rss23_mean_1,avg_rss23_median_1,avg_rss23_std_1,avg_rss23_q1_1,avg_rss23_q3_1,var_rss23_min_1,var_rss23_max_1,var_rss23_mean_1,var_rss23_median_1,var_rss23_std_1,var_rss23_q1_1,var_rss23_q3_1
standing_dataset13.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,36.0,47.33,42.67458333333334,43.67,2.3816847663762912,40.0,44.75,0.0,2.17,0.41916666666666663,0.47,0.36799928290992934,0.0,0.5,0.0,21.0,12.110708333333331,12.67,3.553013028627565,11.6275,14.33,0.0,5.56,0.5675,0.43,0.717615553993455,0.0,0.82,0.0,19.67,14.247458333333332,14.5,3.2582176553954394,12.75,16.5,0.0,3.77,0.7020416666666666,0.5,0.5668594019659744,0.43,0.94
standing_dataset14.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,36.25,45.75,43.18752083333334,44.75,2.488565412454728,39.75,45.0,0.0,2.83,0.2712708333333333,0.0,0.32846462516173475,0.0,0.5,0.0,22.75,12.728104166666666,12.71,3.8558637096612527,10.67,15.0625,0.0,3.74,0.6427083333333333,0.47,0.6765674380753843,0.0,0.87,2.0,24.0,18.201437499999997,18.25,3.562321723061204,16.5,21.0,0.0,3.83,0.6454583333333335,0.5,0.566827610416567,0.43,0.83
standing_dataset15.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,36.0,47.33,44.44118749999999,45.0,2.4152766504433987,44.6275,45.75,0.0,4.5,0.34660416666666666,0.43,0.3577399101525747,0.0,0.5,3.0,21.0,13.356270833333333,13.5,2.951941036840444,12.0,15.5,0.0,5.54,0.6455833333333333,0.47,0.7174541748819611,0.0,0.83,1.0,21.0,12.611541666666666,12.75,3.410895794840981,11.0,14.67,0.0,5.91,1.1550833333333335,0.94,0.8412096903005549,0.5,1.5
standing_dataset4.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,30.0,46.67,42.648520833333336,42.75,2.392841603003837,41.5,45.0,0.0,2.95,0.4028333333333334,0.43,0.41328749745855553,0.0,0.5,3.0,21.25,18.12929166666667,18.5,2.8474512576917896,18.0,19.75,0.0,7.5,0.46797916666666667,0.43,0.6864967525288367,0.0,0.5,1.0,20.75,12.060416666666667,12.29,3.1384051538515902,10.6275,14.25,0.0,4.64,0.9173541666666668,0.83,0.7088981176675806,0.47,1.12
standing_dataset5.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,36.0,47.5,43.720020833333336,45.0,2.3816198530760473,43.0,45.0,0.0,1.92,0.36670833333333336,0.43,0.37372672493488546,0.0,0.5,6.67,21.0,17.010270833333333,17.75,2.7093918693406653,15.5,18.75,0.0,6.02,0.5443333333333332,0.43,0.7429650432931252,0.0,0.71,1.0,20.25,13.198270833333334,13.75,3.285710369917385,11.31,15.5425,0.0,6.18,1.0396874999999999,0.83,0.9157019769974745,0.47,1.22
standing_dataset6.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,34.5,47.75,44.47114583333334,45.0,1.7707059972600303,45.0,45.25,0.0,2.18,0.2904791666666667,0.0,0.39250474994914253,0.0,0.5,5.0,21.33,17.948541666666664,18.5,2.5111763425263245,18.0,19.33,0.0,5.54,0.5662499999999999,0.43,0.7002506247765866,0.0,0.71,1.0,19.67,13.210083333333333,13.0,2.6096671230361075,12.0,14.8125,0.0,4.32,0.927375,0.83,0.7556474769196282,0.47,1.22
standing_dataset7.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,35.5,48.0,46.2249375,46.0,1.746492913267543,45.25,48.0,0.0,4.5,0.3123541666666666,0.0,0.46405692851126096,0.0,0.5,0.0,21.0,15.031687499999999,15.585,4.308942381143012,11.75,18.5,0.0,5.12,0.5984999999999999,0.47,0.6785249319909573,0.0,0.83,2.5,21.0,13.394020833333332,13.5,2.928525204700477,12.0,15.25,0.0,6.0,0.8825833333333333,0.83,0.6677268601173854,0.47,1.12
standing_dataset8.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,29.75,48.0,46.93220833333333,47.5,1.8307552284773685,47.2375,47.75,0.0,4.6,0.4296666666666667,0.5,0.36688425362170496,0.43,0.5,6.5,21.0,16.847854166666664,18.0,2.6147854794863457,16.33,18.25,0.0,6.52,0.5354375,0.43,0.7125796857852109,0.0,0.71,2.67,21.25,13.281875000000001,13.67,3.131554563531506,11.67,15.5,0.0,6.58,0.9911250000000001,0.83,0.8544376714395263,0.47,1.22
standing_dataset9.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,36.33,47.67,45.399625,45.5,1.326736858879082,45.0,46.33,0.0,1.66,0.4601458333333332,0.5,0.26960731394500204,0.43,0.5,1.5,21.25,17.671395833333335,18.0,1.7439816541416482,17.4575,18.33,0.0,4.11,0.44131249999999994,0.43,0.47766766935155863,0.0,0.5,1.0,19.75,12.428541666666668,13.125,3.370578640717924,11.25,14.5,0.0,4.5,0.7951041666666666,0.82,0.5024825759658792,0.47,1.0
walking_dataset10.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,21.5,51.25,34.25352083333334,35.0,4.935591856984594,30.9375,37.75,0.0,13.55,4.457895833333334,4.15,2.3847043731839466,2.7275,5.89,6.5,24.0,15.246291666666668,15.25,2.9578152125508486,13.25,17.25,0.0,9.5,3.2791458333333328,3.0999999999999996,1.7575450147101892,2.0374999999999996,4.4025,7.0,24.25,15.716083333333332,15.75,3.1133788038703045,13.75,18.0,0.0,8.32,3.5007500000000005,3.285,1.690613750732753,2.18,4.5575
walking_dataset11.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,19.5,45.33,33.586875,34.25,4.646088209563144,30.25,37.0,0.0,14.67,4.5765625,4.26,2.458512180552922,2.87,6.1049999999999995,7.33,23.25,15.317854166666667,15.33,2.9673442425395535,13.25,17.27,0.0,9.0,3.2272291666666666,3.0999999999999996,1.6457571805958007,2.05,4.26,6.33,25.0,15.892145833333334,16.0,3.2805608291468458,13.73,18.25,0.0,8.32,3.259729166666667,3.11,1.6385338115673125,2.05,4.3225
walking_dataset12.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,19.75,45.5,34.32275,35.25,4.7475239533360964,31.0,38.0,0.0,13.47,4.456333333333333,3.9,2.5965751267561834,2.49,5.97,6.25,22.25,15.209770833333334,15.25,2.7081969227666294,13.5,17.0,0.0,9.0,3.277229166666667,3.11,1.4984827151097335,2.17,4.39,6.25,23.25,15.550458333333331,15.75,3.116604689390452,13.5,17.75,0.0,9.67,3.4325625000000004,3.2,1.7309213274805655,2.1574999999999998,4.5649999999999995
walking_dataset13.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,19.5,46.0,34.54622916666666,35.25,4.837246822571972,31.25,37.8125,0.0,12.47,4.371958333333334,4.135,2.35798835484767,2.49,5.8,7.0,22.67,15.185729166666667,15.25,2.7547295484280556,13.25,17.0,0.0,8.34,3.0286874999999998,2.86,1.6634488978255637,1.79,4.11,7.0,22.75,15.759541666666667,15.75,2.8201817683612562,14.0,17.75,0.0,10.0,3.3381250000000002,3.08,1.6550156799987323,2.16,4.335
walking_dataset14.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,23.5,46.25,34.87322916666667,35.25,4.526997094927568,31.75,38.25,0.0,14.82,4.380583333333334,3.925,2.43289917787857,2.5,5.9325,6.67,24.25,15.471187500000001,15.5,2.810145615712897,13.5,17.25,0.0,9.9,3.2056875000000002,3.03,1.5177643736793984,2.0575,4.19,5.5,23.5,15.873895833333334,16.0,3.127812672483649,13.75,18.0,0.0,9.51,3.4246458333333334,3.27,1.6891975041123242,2.17,4.5
walking_dataset15.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,19.25,44.0,34.4731875,35.0,4.791706251240479,31.25,38.0,0.0,13.86,4.3593125,3.96,2.386256863585816,2.49,5.8999999999999995,6.0,22.75,15.424708333333335,15.5,2.7991455389571813,13.67,17.33,0.0,9.1,3.1882708333333336,3.03,1.6008340695762233,2.05,4.0375,4.67,23.25,15.704166666666667,16.0,3.153030376567209,13.73,17.75,0.43,9.0,3.3404583333333333,3.09,1.6973433280464765,2.12,4.375
walking_dataset4.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,18.0,46.0,35.193333333333335,36.0,4.746915504362339,32.0,38.75,0.0,16.2,4.321020833333334,3.88,2.6227797752701183,2.4800000000000004,5.87,5.67,24.5,15.462229166666667,15.67,3.1109764392897565,13.33,17.5,0.0,8.76,3.0728541666666667,2.86,1.507141326728399,1.9124999999999999,4.09,6.25,23.5,16.101208333333332,16.33,3.2042991625726662,14.25,18.5,0.0,8.5,3.2419583333333333,3.0149999999999997,1.7673386060016594,1.885,4.44
walking_dataset5.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,20.75,46.25,34.763333333333335,35.29,4.737265708073476,31.67,38.25,0.0,12.68,4.223791666666667,3.9,2.2756302694558905,2.49,5.7225,5.0,23.75,15.239020833333335,15.33,2.917784490482343,13.5,17.25,0.0,9.2,3.2070624999999997,3.0,1.5888142578960418,2.05,4.195,6.0,25.5,16.2995625,16.25,3.1713720769188245,14.25,18.33,0.0,9.39,3.2882708333333333,3.27,1.6458106315681154,2.05,4.305
walking_dataset6.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,21.5,51.0,34.9358125,35.5,4.641102437982139,32.0,38.0625,0.0,12.21,4.11575,3.8449999999999998,2.332808808603911,2.35,5.625,6.5,23.33,15.524520833333334,15.5,2.897225572923052,13.33,17.67,0.0,9.09,3.0927916666666664,2.87,1.5018788643775132,2.0575,3.84,6.33,25.0,15.997229166666667,16.25,3.1887310089567977,14.2375,18.25,0.0,10.21,3.280020833333333,3.0149999999999997,1.6991449441506274,2.12,4.5
walking_dataset7.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,18.33,47.67,34.33304166666667,34.75,4.94361219975811,31.25,38.0,0.0,12.48,4.396958333333333,3.9,2.566002873783248,2.49,5.745,7.67,23.33,15.562895833333334,15.5,2.964647911497975,13.67,17.5,0.0,9.01,3.1983125,2.9299999999999997,1.6745235224814699,2.05,4.245,6.67,24.0,15.8644375,16.0,2.9973655266350843,13.75,18.0,0.0,8.01,3.2615833333333333,2.98,1.6156041160266403,2.05,4.32
walking_dataset8.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,18.33,45.75,34.599875000000004,35.125,4.726858142682269,31.5,38.0,0.0,15.37,4.398833333333333,4.025,2.5358752379054894,2.55,5.7675,5.5,24.0,15.173666666666666,15.0,3.033581336015605,13.0,17.3725,0.0,9.18,3.1455,3.0149999999999997,1.5896877838116517,2.0374999999999996,4.157500000000001,6.5,23.25,16.0555625,16.0,2.9026594300618673,14.0,18.25,0.0,8.86,3.2895416666666666,3.0149999999999997,1.6784184638910988,2.12,4.26
walking_dataset9.csv,0.0,119750.0,59875.0,59875.0,34640.94097547967,29937.5,89812.5,15.5,43.67,34.225875,34.75,4.437168305091473,31.25,37.25,0.0,17.24,4.3545,3.9,2.5163653020444654,2.49,5.765,7.67,23.0,15.606479166666668,15.5,2.8093427277685383,13.75,17.5,0.0,9.2,3.365375,3.03,1.7289885847054245,2.12,4.44,5.75,24.0,16.148000000000003,16.25,2.98980088523188,14.33,18.25,0.0,9.42,3.479541666666667,3.27,1.7593107665400927,2.24,4.5375
