instance,# Columns: time_min,# Columns: time_max,# Columns: time_mean,# Columns: time_median,# Columns: time_std,# Columns: time_q1,# Columns: time_q3,avg_rss12_min,avg_rss12_max,avg_rss12_mean,avg_rss12_median,avg_rss12_std,avg_rss12_q1,avg_rss12_q3,var_rss12_min,var_rss12_max,var_rss12_mean,var_rss12_median,var_rss12_std,var_rss12_q1,var_rss12_q3,avg_rss13_min,avg_rss13_max,avg_rss13_mean,avg_rss13_median,avg_rss13_std,avg_rss13_q1,avg_rss13_q3,var_rss13_min,var_rss13_max,var_rss13_mean,var_rss13_median,var_rss13_std,var_rss13_q1,var_rss13_q3,avg_rss23_min,avg_rss23_max,avg_rss23_mean,avg_rss23_median,avg_rss23_std,avg_rss23_q1,avg_rss23_q3,var_rss23_min,var_rss23_max,var_rss23_mean,var_rss23_median,var_rss23_std,var_rss23_q1,var_rss23_q3
standing_dataset14.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,36.25,45.75,43.18752083333334,44.75,2.4911617255369323,39.75,45.0,0.0,2.83,0.2712708333333333,0.0,0.32880731135317515,0.0,0.5,0.0,22.75,12.728104166666666,12.71,3.8598865210940723,10.67,15.0625,0.0,3.74,0.6427083333333333,0.47,0.6772732989226288,0.0,0.87,2.0,24.0,18.201437499999997,18.25,3.5660382829901818,16.5,21.0,0.0,3.83,0.6454583333333335,0.5,0.5674189800196753,0.43,0.83
standing_dataset15.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,36.0,47.33,44.44118749999999,45.0,2.417796501572595,44.6275,45.75,0.0,4.5,0.34660416666666666,0.43,0.3581131391639973,0.0,0.5,3.0,21.0,13.356270833333333,13.5,2.9550207883685564,12.0,15.5,0.0,5.54,0.6455833333333333,0.47,0.7182026927432162,0.0,0.83,1.0,21.0,12.611541666666666,12.75,3.414454372537926,11.0,14.67,0.0,5.91,1.1550833333333335,0.94,0.8420873219323645,0.5,1.5
standing_dataset4.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,30.0,46.67,42.648520833333336,42.75,2.3953380477130586,41.5,45.0,0.0,2.95,0.4028333333333334,0.43,0.41371867910682253,0.0,0.5,3.0,21.25,18.12929166666667,18.5,2.8504219953361583,18.0,19.75,0.0,7.5,0.46797916666666667,0.43,0.6872129726010735,0.0,0.5,1.0,20.75,12.060416666666667,12.29,3.1416794428525505,10.6275,14.25,0.0,4.64,0.9173541666666668,0.83,0.7096377090191418,0.47,1.12
standing_dataset5.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,36.0,47.5,43.720020833333336,45.0,2.384104590166105,43.0,45.0,0.0,1.92,0.36670833333333336,0.43,0.37411663294383635,0.0,0.5,6.67,21.0,17.010270833333333,17.75,2.712218570025307,15.5,18.75,0.0,6.02,0.5443333333333332,0.43,0.743740176569456,0.0,0.71,1.0,20.25,13.198270833333334,13.75,3.289138342023333,11.31,15.5425,0.0,6.18,1.0396874999999999,0.83,0.9166573262160925,0.47,1.22
standing_dataset6.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,34.5,47.75,44.47114583333334,45.0,1.772553369694926,45.0,45.25,0.0,2.18,0.2904791666666667,0.0,0.39291424901716704,0.0,0.5,5.0,21.33,17.948541666666664,18.5,2.5137962455263287,18.0,19.33,0.0,5.54,0.5662499999999999,0.43,0.7009811942238748,0.0,0.71,1.0,19.67,13.210083333333333,13.0,2.6123897811819674,12.0,14.8125,0.0,4.32,0.927375,0.83,0.7564358417422024,0.47,1.22
standing_dataset7.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,35.5,48.0,46.2249375,46.0,1.7483150242620928,45.25,48.0,0.0,4.5,0.3123541666666666,0.0,0.4645410777597997,0.0,0.5,0.0,21.0,15.031687499999999,15.585,4.313437888240632,11.75,18.5,0.0,5.12,0.5984999999999999,0.47,0.6792328350859325,0.0,0.83,2.5,21.0,13.394020833333332,13.5,2.931580526558781,12.0,15.25,0.0,6.0,0.8825833333333333,0.83,0.6684234976152706,0.47,1.12
standing_dataset8.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,29.75,48.0,46.93220833333333,47.5,1.8326652501011522,47.2375,47.75,0.0,4.6,0.4296666666666667,0.5,0.3672670229001663,0.43,0.5,6.5,21.0,16.847854166666664,18.0,2.6175134775986426,16.33,18.25,0.0,6.52,0.5354375,0.43,0.7133231181061205,0.0,0.71,2.67,21.25,13.281875000000001,13.67,3.1348217053314396,11.67,15.5,0.0,6.58,0.9911250000000001,0.83,0.8553291037857189,0.47,1.22
standing_dataset9.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,36.33,47.67,45.399625,45.5,1.3281210395986627,45.0,46.33,0.0,1.66,0.4601458333333332,0.5,0.26988859447423585,0.43,0.5,1.5,21.25,17.671395833333335,18.0,1.7458011451468247,17.4575,18.33,0.0,4.11,0.44131249999999994,0.43,0.4781660186465671,0.0,0.5,1.0,19.75,12.428541666666668,13.125,3.374095155644823,11.25,14.5,0.0,4.5,0.7951041666666666,0.82,0.503006814581037,0.47,1.0
walking_dataset10.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,21.5,51.25,34.25352083333334,35.0,4.9407411456641395,30.9375,37.75,0.0,13.55,4.457895833333334,4.15,2.3871923283448884,2.7275,5.89,6.5,24.0,15.246291666666668,15.25,2.960901092589454,13.25,17.25,0.0,9.5,3.2791458333333328,3.0999999999999996,1.7593786563301361,2.0374999999999996,4.4025,7.0,24.25,15.716083333333332,15.75,3.116626982952863,13.75,18.0,0.0,8.32,3.5007500000000005,3.285,1.69237756315898,2.18,4.5575
walking_dataset11.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,19.5,45.33,33.586875,34.25,4.650935459926406,30.25,37.0,0.0,14.67,4.5765625,4.26,2.461077139185377,2.87,6.1049999999999995,7.33,23.25,15.317854166666667,15.33,2.97044006418753,13.25,17.27,0.0,9.0,3.2272291666666666,3.0999999999999996,1.6474741942924103,2.05,4.26,6.33,25.0,15.892145833333334,16.0,3.2839834287518306,13.73,18.25,0.0,8.32,3.259729166666667,3.11,1.6402432891439511,2.05,4.3225
walking_dataset12.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,19.75,45.5,34.32275,35.25,4.752477031316844,31.0,38.0,0.0,13.47,4.456333333333333,3.9,2.599284126060265,2.49,5.97,6.25,22.25,15.209770833333334,15.25,2.7110223767669726,13.5,17.0,0.0,9.0,3.277229166666667,3.11,1.50004607778335,2.17,4.39,6.25,23.25,15.550458333333331,15.75,3.1198562340300238,13.5,17.75,0.0,9.67,3.4325625000000004,3.2,1.7327271926847894,2.1574999999999998,4.5649999999999995
walking_dataset13.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,19.5,46.0,34.54622916666666,35.25,4.84229350816215,31.25,37.8125,0.0,12.47,4.371958333333334,4.135,2.3604484372641146,2.49,5.8,7.0,22.67,15.185729166666667,15.25,2.757603549781887,13.25,17.0,0.0,8.34,3.0286874999999998,2.86,1.6651843692394845,1.79,4.11,7.0,22.75,15.759541666666667,15.75,2.8231240558264434,14.0,17.75,0.0,10.0,3.3381250000000002,3.08,1.6567423530609375,2.16,4.335
walking_dataset14.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,23.5,46.25,34.87322916666667,35.25,4.531720097876091,31.75,38.25,0.0,14.82,4.380583333333334,3.925,2.435437414539569,2.5,5.9325,6.67,24.25,15.471187500000001,15.5,2.8130774324891115,13.5,17.25,0.0,9.9,3.2056875000000002,3.03,1.5193478528515143,2.0575,4.19,5.5,23.5,15.873895833333334,16.0,3.1310759103795056,13.75,18.0,0.0,9.51,3.4246458333333334,3.27,1.690959838972557,2.17,4.5
walking_dataset15.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,19.25,44.0,34.4731875,35.0,4.796705424484575,31.25,38.0,0.0,13.86,4.3593125,3.96,2.3887464384554966,2.49,5.8999999999999995,6.0,22.75,15.424708333333335,15.5,2.8020658793852,13.67,17.33,0.0,9.1,3.1882708333333336,3.03,1.602504215121308,2.05,4.0375,4.67,23.25,15.704166666666667,16.0,3.1563199240206394,13.73,17.75,0.43,9.0,3.3404583333333333,3.09,1.699114161421211,2.12,4.375
walking_dataset4.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,18.0,46.0,35.193333333333335,36.0,4.751867947550034,32.0,38.75,0.0,16.2,4.321020833333334,3.88,2.6255161138080427,2.4800000000000004,5.87,5.67,24.5,15.462229166666667,15.67,3.1142221119923126,13.33,17.5,0.0,8.76,3.0728541666666667,2.86,1.5087137229064196,1.9124999999999999,4.09,6.25,23.5,16.101208333333332,16.33,3.207642198601944,14.25,18.5,0.0,8.5,3.2419583333333333,3.0149999999999997,1.7691824652470165,1.885,4.44
walking_dataset5.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,20.75,46.25,34.763333333333335,35.29,4.74220808365667,31.67,38.25,0.0,12.68,4.223791666666667,3.9,2.2780044279205445,2.49,5.7225,5.0,23.75,15.239020833333335,15.33,2.9208286065846374,13.5,17.25,0.0,9.2,3.2070624999999997,3.0,1.5904718632064376,2.05,4.195,6.0,25.5,16.2995625,16.25,3.1746807602150713,14.25,18.33,0.0,9.39,3.2882708333333333,3.27,1.6475277010299703,2.05,4.305
walking_dataset6.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,21.5,51.0,34.9358125,35.5,4.6459444867043596,32.0,38.0625,0.0,12.21,4.11575,3.8449999999999998,2.3352426212727377,2.35,5.625,6.5,23.33,15.524520833333334,15.5,2.900248239966241,13.33,17.67,0.0,9.09,3.0927916666666664,2.87,1.5034457702438166,2.0575,3.84,6.33,25.0,15.997229166666667,16.25,3.19205780277653,14.2375,18.25,0.0,10.21,3.280020833333333,3.0149999999999997,1.7009176571462197,2.12,4.5
walking_dataset7.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,18.33,47.67,34.33304166666667,34.75,4.948769856038023,31.25,38.0,0.0,12.48,4.396958333333333,3.9,2.568679977144409,2.49,5.745,7.67,23.33,15.562895833333334,15.5,2.9677409200715883,13.67,17.5,0.0,9.01,3.1983125,2.9299999999999997,1.6762705480191968,2.05,4.245,6.67,24.0,15.8644375,16.0,3.000492669401746,13.75,18.0,0.0,8.01,3.2615833333333333,2.98,1.6172896711183782,2.05,4.32
walking_dataset8.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,18.33,45.75,34.599875000000004,35.125,4.7317896600826534,31.5,38.0,0.0,15.37,4.398833333333333,4.025,2.5385209091914573,2.55,5.7675,5.5,24.0,15.173666666666666,15.0,3.036746262631229,13.0,17.3725,0.0,9.18,3.1455,3.0149999999999997,1.5913463004691033,2.0374999999999996,4.157500000000001,6.5,23.25,16.0555625,16.0,2.905687766232461,14.0,18.25,0.0,8.86,3.2895416666666666,3.0149999999999997,1.680169553009909,2.12,4.26
walking_dataset9.csv,0,119750,59875.0,59875.0,34677.081768799406,29937.5,89812.5,15.5,43.67,34.225875,34.75,4.441797589923912,31.25,37.25,0.0,17.24,4.3545,3.9,2.518990618670896,2.49,5.765,7.67,23.0,15.606479166666668,15.5,2.81227370689409,13.75,17.5,0.0,9.2,3.365375,3.03,1.730792433484713,2.12,4.44,5.75,24.0,16.148000000000003,16.25,2.992920135830092,14.33,18.25,0.0,9.42,3.479541666666667,3.27,1.7611462503638058,2.24,4.5375
